#,channelNumb,JulianDay,PossibleDecayLength(MicroSeconds),StartDecay,EndDecay,FirstSignalTimeOverThreshold(nanoseconds),SecondSignalTimeoverThreshold(nanoseconds),PossibleDecayNumber
6899,1,2458260,4.26,0.041635851,0.041635851,26.25,12.5,1
6899,2,2458260,4.26375,0.041635851,0.041635851,31.25,17.5,1
6899,1,2458260,1.40375,0.041931705,0.041931705,30,42.5,1
6899,2,2458260,1.40625,0.041931705,0.041931705,40,28.75,1
6899,1,2458260,1.50124,0.042720394,0.042720394,31.25,25,1
6899,2,2458260,1.50375,0.042720394,0.042720394,38.75,25,1
6899,4,2458260,1.28,0.049231814,0.049231814,36.25,26.25,1
6899,3,2458260,1.27875,0.049231814,0.049231814,32.5,26.25,1
6899,4,2458260,1.64875,0.050460085,0.050460085,37.5,23.75,1
6899,3,2458260,1.6475,0.050460085,0.050460085,31.25,31.25,1
6899,2,2458260,1.64125,0.050460085,0.050460085,12.5,28.75,1
6899,3,2458260,4.085,0.050547397,0.050547397,37.5,35,1
6899,4,2458260,4.08249,0.050547397,0.050547397,26.25,37.5,1
6899,1,2458260,3.91,0.05123173,0.05123173,12.5,11.25,1
6899,2,2458260,3.90875,0.05123173,0.05123173,18.75,21.25,1
6899,3,2458260,3.90874,0.05123173,0.05123173,21.25,20,1
6899,1,2458260,3.06,0.052576164,0.052576164,28.75,21.25,1
6899,4,2458260,3.0575,0.052576164,0.052576164,35,25,1
6899,3,2458260,0.535,0.055943483,0.055943483,51.25,43.75,1
6899,1,2458260,1.02625,0.056339467,0.056339467,27.5,20,1
6899,2,2458260,1.0275,0.056339467,0.056339467,37.5,26.25,1
6899,3,2458260,1.03,0.056339467,0.056339467,38.75,15,1
6899,2,2458260,2.2,0.056489771,0.056489771,20,22.5,1
6899,3,2458260,2.19875,0.056489771,0.056489771,36.25,17.5,1
6899,4,2458260,2.19875,0.056489771,0.056489771,40,15,1
6899,2,2458260,2.17625,0.056489771,0.056489771,18.75,22.5,1
6899,1,2458260,1.07749,0.056624356,0.056624356,18.75,26.25,1
6899,4,2458260,1.08125,0.056624356,0.056624356,41.25,21.25,1
6899,3,2458260,1.08,0.056624356,0.056624356,35,28.75,1
6899,1,2458260,2.79875,0.056869632,0.056869632,26.25,21.25,1
6899,2,2458260,2.79876,0.056869632,0.056869632,41.25,23.75,1
6899,3,2458260,2.80125,0.056869632,0.056869632,50,13.75,1
6899,3,2458260,3.6675,0.057534318,0.057534318,46.25,38.75,1
6899,3,2458260,0.2975,0.059559316,0.059559316,38.75,18.75,1
6899,4,2458260,1.53375,0.059609068,0.059609068,41.25,27.5,1
6899,3,2458260,1.53376,0.059609068,0.059609068,40,26.25,1
6899,2,2458260,3.68375,0.060173659,0.060173659,32.5,17.5,1
6899,4,2458260,3.685,0.060173659,0.060173659,21.25,13.75,1
6899,3,2458260,3.68125,0.060173659,0.060173659,28.75,22.5,1
6899,4,2458260,6.0975,0.060528728,0.060528728,41.25,15,1
6899,3,2458260,6.095,0.060528728,0.060528728,40,23.75,1
6899,1,2458260,2.0675,0.062487215,0.062487215,31.25,21.25,1
6899,2,2458260,2.06874,0.062487215,0.062487215,38.75,16.25,1
6899,2,2458260,0.32375,0.064082109,0.064082109,48.75,20,1
6899,2,2458260,0.76,0.065134416,0.065134416,31.25,26.25,1
6899,3,2458260,0.76001,0.065134416,0.065134416,56.25,13.75,1
6899,2,2458260,0.725,0.065134416,0.065134416,17.5,26.25,1
6899,2,2458260,1.35875,0.066886923,0.066886923,43.75,36.25,1
6899,3,2458260,1.35875,0.066886923,0.066886923,40,27.5,1
6899,2,2458260,2.3275,0.067682119,0.067682119,30,17.5,1
6899,3,2458260,1.52125,0.06921382,0.06921382,30,21.25,1
6899,3,2458260,3.7375,0.070440479,0.07044048,40,18.75,1
6899,1,2458260,3.95875,0.070523039,0.070523039,23.75,13.75,1
6899,4,2458260,3.95375,0.070523039,0.070523039,43.75,40,1
6899,3,2458260,3.95626,0.070523039,0.070523039,40,27.5,1
6899,1,2458260,9.00375,0.072308175,0.072308175,35,15,1
6899,2,2458260,8.99875,0.072308175,0.072308175,25,18.75,1
6899,3,2458260,8.995,0.072308175,0.072308175,21.25,18.75,1
6899,1,2458260,2.025,0.072979839,0.072979839,23.75,10,1
6899,3,2458260,2.02125,0.072979839,0.072979839,41.25,25,1
6899,2,2458260,2.01874,0.072979839,0.072979839,35,31.25,1
6899,1,2458260,3.25876,0.073757446,0.073757446,20,21.25,1
6899,2,2458260,3.255,0.073757446,0.073757446,36.25,18.75,1
6899,1,2458260,3.23625,0.073757446,0.073757446,16.25,21.25,1
6899,3,2458260,1.97875,0.075759019,0.075759019,41.25,28.75,1
6899,3,2458260,2.15374,0.076790625,0.076790625,32.5,18.75,1
6899,3,2458260,3.08375,0.078240151,0.078240151,45,15,1
6899,1,2458260,9.07,0.078398323,0.078398323,17.5,6.25,1
6899,4,2458260,9.06751,0.078398323,0.078398323,30,37.5,1
6899,2,2458260,9.06376,0.078398323,0.078398323,21.25,26.25,1
6899,1,2458260,3.37875,0.079573849,0.079573849,36.25,22.5,1
6899,2,2458260,3.3775,0.079573849,0.079573849,47.5,22.5,1
6899,1,2458260,0.3125,0.081252062,0.081252062,26.25,21.25,1
6899,2,2458260,0.3125,0.081252062,0.081252062,40,20,1
6899,3,2458260,0.31625,0.081252062,0.081252062,48.75,11.25,1
6899,1,2458260,5.37125,0.082111001,0.082111001,32.5,26.25,1
6899,2,2458260,5.37375,0.082111001,0.082111001,37.5,18.75,1
6899,1,2458260,1.265,0.082445536,0.082445536,28.75,11.25,1
6899,2,2458260,1.2625,0.082445536,0.082445536,46.25,31.25,1
6899,3,2458260,1.71375,0.082558624,0.082558624,25,35,1
6899,2,2458260,4.19749,0.086042508,0.086042508,43.75,33.75,1
6899,3,2458260,4.19625,0.086042508,0.086042508,31.25,22.5,1
6899,2,2458260,0.6825,0.088275799,0.088275799,42.5,17.5,1
6899,3,2458260,0.6775,0.088275799,0.088275799,41.25,23.75,1
6899,3,2458260,3.11126,0.088723132,0.088723132,15,28.75,1
6899,2,2458260,3.10875,0.088723132,0.088723132,11.25,23.75,1
6899,4,2458260,3.11125,0.088723132,0.088723132,16.25,17.5,1
6899,1,2458260,0.38876,0.090312255,0.090312255,32.5,12.5,1
6899,2,2458260,0.38625,0.090312255,0.090312255,41.25,13.75,1
6899,2,2458260,1.56126,0.091118752,0.091118752,36.25,8.75,1
6899,3,2458260,1.565,0.091257056,0.091257056,47.5,25,1
6899,3,2458260,0.81125,0.091709219,0.091709219,33.75,33.75,1
6899,2,2458260,0.80875,0.091709219,0.091709219,18.75,28.75,1
6899,1,2458260,0.86251,0.092548318,0.092548318,21.25,18.75,1
6899,3,2458260,0.8675,0.092548318,0.092548318,41.25,22.5,1
6899,2,2458260,4.84999,0.099161222,0.099161222,30,28.75,1
6899,4,2458260,3.05625,0.100141261,0.100141261,35,20,1
6899,4,2458260,4.78375,0.100988615,0.100988615,32.5,23.75,1
6899,4,2458260,2.80626,0.101913877,0.101913877,41.25,15,1
6899,3,2458260,2.8025,0.101913877,0.101913877,36.25,27.5,1
6899,2,2458260,2.80124,0.101913877,0.101913877,30,17.5,1
6899,4,2458260,0.79001,0.102492766,0.102492766,25,26.25,1
6899,2,2458260,0.78625,0.102492766,0.102492766,13.75,31.25,1
6899,2,2458260,0.63875,0.10304298,0.10304298,45,21.25,1
6899,2,2458260,0.71125,0.104987286,0.104987286,37.5,12.5,1
6899,3,2458260,1.88876,0.106966912,0.106966912,56.25,21.25,1
6899,4,2458260,5.6525,0.107789445,0.107789445,38.75,38.75,1
6899,4,2458260,1.30625,0.109378562,0.109378562,38.75,20,1
6899,3,2458260,2.3575,0.110492739,0.110492739,47.5,35,1
6899,4,2458260,0.43374,0.111727277,0.111727277,43.75,31.25,1
6899,3,2458260,0.43876,0.111727277,0.111727277,37.5,16.25,1
6899,3,2458260,9.57125,0.112953237,0.112953237,38.75,16.25,1
6899,2,2458260,1.2875,0.113794955,0.113794955,40,28.75,1
6899,3,2458260,1.29,0.113794955,0.113794955,35,17.5,1
6899,1,2458260,1.95625,0.115481518,0.115481518,22.5,11.25,1
6899,4,2458260,1.95125,0.115481518,0.115481518,46.25,37.5,1
6899,3,2458260,1.9525,0.115481518,0.115481518,37.5,27.5,1
6899,1,2458260,0.6725,0.116211693,0.116211693,27.5,20,1
6899,2,2458260,0.67124,0.116211693,0.116211693,37.5,27.5,1
6899,1,2458260,0.86875,0.116428603,0.116428603,15,17.5,1
6899,2,2458260,0.87249,0.116428603,0.116428603,28.75,20,1
6899,3,2458260,0.87124,0.116428603,0.116428603,27.5,21.25,1
6899,1,2458260,0.59375,0.117309342,0.117309342,28.75,6.25,1
6899,2,2458260,0.5925,0.117309342,0.117309342,40,18.75,1
6899,1,2458260,0.81,0.117353866,0.117353866,26.25,20,1
6899,3,2458260,0.80875,0.117353866,0.117353866,41.25,28.75,1
6899,1,2458260,3.79375,0.118152268,0.118152268,21.25,35,1
6899,2,2458260,3.79625,0.118152268,0.118152268,37.5,37.5,1
6899,3,2458260,3.8025,0.118152268,0.118152268,32.5,6.25,1
6899,2,2458260,3.1025,0.119092845,0.119092845,37.5,25,1
6899,4,2458260,3.10125,0.119092845,0.119092845,50,20,1
6899,3,2458260,3.09874,0.119092845,0.119092845,35,30,1
6899,3,2458260,1.20124,0.119228603,0.119228603,41.25,37.5,1
6899,4,2458260,1.205,0.119228603,0.119228603,45,23.75,1
6899,2,2458260,6.63625,0.120339763,0.120339763,38.75,11.25,1
6899,2,2458260,0.95,0.121108161,0.121108161,40,35,1
6899,3,2458260,0.9475,0.121108161,0.121108161,45,32.5,1
6899,1,2458260,1.46125,0.121238338,0.121238338,23.75,17.5,1
6899,2,2458260,1.46,0.121238338,0.121238338,26.25,23.75,1
6899,4,2458260,1.46,0.121238338,0.121238338,25,21.25,1
6899,3,2458260,1.45874,0.121238338,0.121238338,25,22.5,1
6899,4,2458260,0.6625,0.125069509,0.125069509,33.75,16.25,1
6899,3,2458260,0.73625,0.12511759,0.12511759,45,30,1
6899,4,2458260,8.2225,0.125686358,0.125686358,28.75,23.75,1
6899,3,2458260,8.22,0.125686358,0.125686358,21.25,26.25,1
6899,3,2458260,1.13749,0.128728123,0.128728123,40,22.5,1
6899,1,2458260,2.36875,0.128838333,0.128838333,30,31.25,1
6899,2,2458260,2.3675,0.128838333,0.128838333,33.75,36.25,1
6899,1,2458260,7.20376,0.128969006,0.128969006,30,37.5,1
6899,2,2458260,7.19125,0.128969006,0.128969006,3.75,33.75,1
6899,4,2458260,5.05,0.129946004,0.129946004,22.5,25,1
6899,1,2458260,0.84001,0.130030131,0.130030131,28.75,30,1
6899,2,2458260,0.84125,0.130030131,0.130030131,55,37.5,1
6899,2,2458260,2.7575,0.130383478,0.130383478,33.75,37.5,1
6899,3,2458260,2.75499,0.130383478,0.130383478,37.5,37.5,1
6899,4,2458260,1.1175,0.131287651,0.131287651,33.75,33.75,1
6899,1,2458260,0.56625,0.133148467,0.133148467,28.75,36.25,1
6899,2,2458260,0.57,0.133148467,0.133148467,37.5,22.5,1
6899,3,2458260,0.57,0.133148467,0.133148467,40,20,1
6899,3,2458260,3.20625,0.133195296,0.133195296,33.75,25,1
6899,2,2458260,9.83876,0.133219532,0.133219532,47.5,23.75,1
6899,4,2458260,9.8375,0.133219532,0.133219532,55,30,1
6899,3,2458260,0.56,0.134042511,0.134042511,35,30,1
6899,1,2458260,4.11749,0.135500255,0.135500256,28.75,33.75,1
6899,2,2458260,4.11875,0.135500255,0.135500256,41.25,40,1
6899,3,2458260,4.12124,0.135500255,0.135500256,37.5,20,1
6899,1,2458260,0.88999,0.137298623,0.137298623,28.75,11.25,1
6899,2,2458260,0.89125,0.137298623,0.137298623,42.5,20,1
6899,3,2458260,0.95625,0.138185274,0.138185274,47.5,15,1
6899,2,2458260,0.94874,0.138185274,0.138185274,45,52.5,1
6899,4,2458260,0.54375,0.139537907,0.139537907,38.75,11.25,1
6899,3,2458260,0.54,0.139537907,0.139537907,33.75,25,1
6899,1,2458260,5.5575,0.139596353,0.139596353,28.75,27.5,1
6899,2,2458260,5.55875,0.139596353,0.139596353,41.25,27.5,1
6899,2,2458260,5.51625,0.139596353,0.139596353,27.5,27.5,1
6899,1,2458260,7.44,0.140293373,0.140293373,25,16.25,1
6899,2,2458260,7.43875,0.140293373,0.140293373,33.75,33.75,1
6899,4,2458260,7.44,0.140293373,0.140293373,42.5,26.25,1
6899,3,2458260,7.43876,0.140293373,0.140293373,33.75,25,1
6899,2,2458260,2.29624,0.141308387,0.141308387,32.5,18.75,1
6899,4,2458260,4.4975,0.141806452,0.141806452,27.5,17.5,1
6899,3,2458260,4.49625,0.141806452,0.141806452,26.25,21.25,1
6899,1,2458260,0.5975,0.142274004,0.142274004,35,16.25,1
6899,2,2458260,0.595,0.142274004,0.142274004,53.75,17.5,1
6899,3,2458260,1.1475,0.142365112,0.142365112,43.75,17.5,1
6899,2,2458260,1.14875,0.142365112,0.142365112,33.75,16.25,1
6899,1,2458260,2.82875,0.142778131,0.142778131,30,21.25,1
6899,2,2458260,2.83,0.142778131,0.142778131,42.5,21.25,1
6899,1,2458260,8.7725,0.144187848,0.144187848,13.75,22.5,1
6899,3,2458260,8.775,0.144187848,0.144187848,28.75,23.75,1
6899,4,2458260,8.77375,0.144187848,0.144187848,17.5,23.75,1
6899,3,2458260,1.8575,0.144192303,0.144192303,43.75,23.75,1
6899,2,2458260,1.85625,0.144192303,0.144192303,33.75,22.5,1
6899,4,2458260,1.92001,0.144227612,0.144227612,43.75,31.25,1
6899,3,2458260,1.9175,0.144227612,0.144227612,40,46.25,1
6899,3,2458260,3.38125,0.146066425,0.146066425,20,23.75,1
6899,3,2458260,2.43,0.148670187,0.148670187,41.25,18.75,1
6899,1,2458260,1.45124,0.150616431,0.150616431,21.25,7.5,1
6899,2,2458260,1.445,0.150616431,0.150616431,26.25,35,1
6899,3,2458260,1.445,0.150616431,0.150616431,28.75,32.5,1
6899,4,2458260,0.60125,0.151184334,0.151184334,22.5,18.75,1
6899,1,2458260,1.57499,0.151764472,0.151764472,27.5,26.25,1
6899,2,2458260,1.5775,0.151764472,0.151764472,35,25,1
6899,4,2458260,3.2,0.152892885,0.152892885,31.25,10,1
6899,3,2458260,3.19125,0.152892885,0.152892885,18.75,26.25,1
6899,3,2458260,0.36625,0.154037819,0.154037819,47.5,35,1
6899,1,2458260,3.44,0.155176786,0.155176786,27.5,20,1
6899,2,2458260,3.43875,0.155176786,0.155176786,41.25,23.75,1
6899,1,2458260,2.42875,0.156176283,0.156176283,32.5,17.5,1
6899,2,2458260,2.42875,0.156176283,0.156176283,33.75,18.75,1
6899,3,2458260,2.42375,0.156176283,0.156176283,28.75,17.5,1
6899,2,2458260,2.25375,0.156543883,0.156543883,37.5,37.5,1
6899,2,2458260,0.615,0.156825422,0.156825422,36.25,17.5,1
6899,1,2458260,0.85125,0.157414721,0.157414721,28.75,15,1
6899,2,2458260,0.84999,0.157414721,0.157414721,37.5,27.5,1
6899,2,2458260,2.48375,0.160052701,0.160052701,37.5,20,1
6899,2,2458260,5.14376,0.161568913,0.161568913,35,26.25,1
6899,3,2458260,2.94876,0.162985443,0.162985443,33.75,28.75,1
6899,4,2458260,0.63375,0.164189563,0.164189563,36.25,25,1
6899,3,2458260,1.3875,0.16425968,0.16425968,37.5,23.75,1
6899,2,2458260,0.78625,0.167116395,0.167116395,38.75,40,1
6899,3,2458260,0.78625,0.167116395,0.167116395,40,30,1
6899,3,2458260,3.68,0.168020718,0.168020718,22.5,21.25,1
6899,3,2458260,1.62125,0.169586396,0.169586396,27.5,21.25,1
6899,1,2458260,2.185,0.169782519,0.16978252,20,12.5,1
6899,3,2458260,2.17999,0.169782519,0.16978252,37.5,26.25,1
6899,1,2458260,3.345,0.16986622,0.16986622,23.75,13.75,1
6899,4,2458260,6.84875,0.171174706,0.171174706,33.75,35,1
6899,3,2458260,6.84876,0.171174706,0.171174706,33.75,32.5,1
6899,3,2458260,0.54125,0.171526876,0.171526876,50,28.75,1
6899,1,2458260,2.995,0.171888659,0.171888659,25,17.5,1
6899,2,2458260,6.12875,0.17357599,0.17357599,23.75,13.75,1
6899,4,2458260,6.12625,0.17357599,0.17357599,20,16.25,1
6899,2,2458260,5.705,0.174361154,0.174361154,42.5,20,1
6899,1,2458260,6.4275,0.174408243,0.174408243,15,16.25,1
6899,2,2458260,6.43,0.174408243,0.174408243,22.5,17.5,1
6899,4,2458260,6.42875,0.174408243,0.174408243,23.75,21.25,1
6899,2,2458260,0.3575,0.176365132,0.176365132,58.75,52.5,1
6899,1,2458260,0.73126,0.177120844,0.177120844,25,25,1
6899,3,2458260,0.73875,0.177120844,0.177120844,38.75,11.25,1
6899,1,2458260,0.9725,0.177576433,0.177576433,27.5,15,1
6899,2,2458260,0.97,0.177576433,0.177576433,37.5,21.25,1
6899,4,2458260,7.07375,0.177591249,0.177591249,62.5,25,1
6899,3,2458260,7.07125,0.177591249,0.177591249,32.5,36.25,1
6899,2,2458260,4.49625,0.17894699,0.17894699,37.5,37.5,1
6899,3,2458260,4.50125,0.17894699,0.17894699,40,11.25,1
6899,4,2458260,1.70376,0.179001168,0.179001168,18.75,26.25,1
6899,1,2458260,2.01125,0.180698602,0.180698602,37.5,23.75,1
6899,2,2458260,2.01125,0.180698602,0.180698602,51.25,31.25,1
6899,4,2458260,9.67625,0.181519941,0.181519941,43.75,22.5,1
6899,3,2458260,9.675,0.181519941,0.181519941,40,28.75,1
6899,4,2458260,3.82625,0.182191686,0.182191686,45,7.5,1
6899,3,2458260,3.8225,0.182191686,0.182191686,42.5,15,1
6899,1,2458260,1.13499,0.18355833,0.18355833,28.75,21.25,1
6899,2,2458260,1.13625,0.18355833,0.18355833,46.25,27.5,1
6899,1,2458260,1.2575,0.184176674,0.184176674,45,18.75,1
6899,2,2458260,1.25875,0.184176674,0.184176674,42.5,21.25,1
6899,2,2458260,1.21375,0.184176674,0.184176674,38.75,21.25,1
6899,3,2458260,2.36,0.185028806,0.185028806,25,28.75,1
6899,4,2458260,2.3575,0.185028806,0.185028806,16.25,23.75,1
6899,2,2458260,2.35625,0.185028806,0.185028806,22.5,21.25,1
6899,2,2458260,5.9625,0.185542143,0.185542143,35,26.25,1
6899,4,2458260,9.4375,0.185896438,0.185896438,40,15,1
6899,3,2458260,9.435,0.185896438,0.185896438,33.75,26.25,1
6899,4,2458260,6.635,0.186077259,0.186077259,45,20,1
6899,3,2458260,6.62749,0.186077259,0.186077259,21.25,28.75,1
6899,1,2458260,5.85125,0.18651932,0.186519321,25,12.5,1
6899,2,2458260,5.85001,0.18651932,0.186519321,38.75,22.5,1
6899,1,2458260,3.08749,0.188356395,0.188356395,25,26.25,1
6899,2,2458260,3.09,0.188356395,0.188356395,32.5,23.75,1
6899,3,2458260,3.08875,0.188356395,0.188356395,42.5,22.5,1
6899,3,2458260,0.86125,0.189570593,0.189570593,32.5,27.5,1
6899,3,2458260,1.68375,0.191690137,0.191690137,42.5,32.5,1
6899,1,2458260,1.4525,0.192042783,0.192042783,20,8.75,1
6899,2,2458260,1.45125,0.192042783,0.192042783,33.75,17.5,1
6899,3,2458260,2.4075,0.192641355,0.192641355,35,37.5,1
6899,3,2458260,0.79125,0.193184822,0.193184822,32.5,20,1
6899,3,2458260,4.41876,0.193906214,0.193906215,40,30,1
6899,2,2458260,4.41625,0.193906214,0.193906215,30,35,1
6899,4,2458260,2.2925,0.194844381,0.194844382,41.25,27.5,1
6899,3,2458260,2.29001,0.194844381,0.194844382,35,33.75,1
6899,1,2458260,0.81375,0.195068284,0.195068284,28.75,18.75,1
6899,2,2458260,0.81376,0.195068284,0.195068284,38.75,12.5,1
6899,1,2458260,2.57749,0.197130794,0.197130794,31.25,21.25,1
6899,2,2458260,2.57875,0.197130794,0.197130794,37.5,23.75,1
6899,4,2458260,0.83875,0.19909514,0.19909514,37.5,17.5,1
6899,3,2458260,0.83875,0.19909514,0.19909514,32.5,21.25,1
6899,2,2458260,2.45125,0.201110978,0.201110978,38.75,16.25,1
6899,3,2458260,1.8425,0.201466858,0.201466858,40,21.25,1
6899,2,2458260,5.01625,0.202145486,0.202145487,37.5,36.25,1
6899,3,2458260,5.01749,0.202145486,0.202145487,20,16.25,1
6899,3,2458260,0.5225,0.202191261,0.202191261,41.25,12.5,1
6899,1,2458260,1.22375,0.203404186,0.203404186,21.25,22.5,1
6899,3,2458260,1.22625,0.203404186,0.203404186,32.5,25,1
6899,2,2458260,0.38375,0.203650941,0.203650941,27.5,18.75,1
6899,4,2458260,0.38,0.203650941,0.203650941,35,32.5,1
6899,3,2458260,0.38249,0.203650941,0.203650941,28.75,17.5,1
6899,1,2458260,3.60375,0.207146874,0.207146874,36.25,32.5,1
6899,2,2458260,3.60625,0.207146874,0.207146874,41.25,30,1
6899,3,2458260,2.06625,0.207902273,0.207902273,43.75,26.25,1
6899,3,2458260,0.33,0.207945683,0.207945683,47.5,35,1
6899,2,2458260,0.32875,0.207945683,0.207945683,35,42.5,1
6899,3,2458260,2.08375,0.209550778,0.209550778,46.25,38.75,1
6899,4,2458260,0.6725,0.21004691,0.21004691,41.25,21.25,1
6899,3,2458260,0.6725,0.21004691,0.21004691,36.25,35,1
6899,2,2458260,2.42,0.211608056,0.211608056,41.25,23.75,1
6899,1,2458260,2.41376,0.211608056,0.211608056,18.75,20,1
6899,2,2458260,8.24375,0.212843735,0.212843735,23.75,28.75,1
6899,4,2458260,8.2425,0.212843735,0.212843735,22.5,28.75,1
6899,3,2458260,3.21875,0.216533808,0.216533808,41.26,12.5,1
6899,2,2458260,4.25874,0.216923233,0.216923233,46.25,23.75,1
6899,4,2458260,2.70125,0.216972241,0.216972241,37.5,20,1
6899,3,2458260,2.7,0.216972241,0.216972241,38.75,26.25,1
6899,2,2458260,2.6975,0.216972241,0.216972241,16.25,27.5,1
6899,2,2458260,5.93375,0.219644901,0.219644901,27.5,27.5,1
6899,1,2458260,1.8,0.222279525,0.222279525,18.75,25,1
6899,4,2458260,1.41375,0.222427242,0.222427242,47.5,17.5,1
6899,3,2458260,1.41,0.222427242,0.222427242,43.75,26.25,1
6899,1,2458260,0.82624,0.224421747,0.224421747,33.75,21.25,1
6899,2,2458260,0.83125,0.224421747,0.224421747,33.75,8.75,1
6899,2,2458260,7.32125,0.225253442,0.225253442,21.25,35,1
6899,4,2458260,7.32625,0.225253442,0.225253442,15,18.75,1
6899,3,2458260,7.3225,0.225253442,0.225253442,20,23.75,1
6899,1,2458260,1.1675,0.22800064,0.22800064,20,13.75,1
6899,3,2458260,1.16376,0.22800064,0.22800064,45,28.75,1
6899,1,2458260,4.41375,0.228248058,0.228248058,28.75,15,1
6899,3,2458260,4.41375,0.228248058,0.228248058,38.75,25,1
6899,2,2458260,4.41,0.228248058,0.228248058,37.5,35,1
6899,1,2458260,4.37125,0.229763867,0.229763867,22.5,13.75,1
6899,2,2458260,4.37124,0.229763867,0.229763867,38.75,20,1
6899,3,2458260,4.37125,0.229763867,0.229763867,40,17.5,1
6899,1,2458260,2.74001,0.230738669,0.230738669,23.75,13.75,1
6899,2,2458260,2.74125,0.230738669,0.230738669,30,23.75,1
6899,4,2458260,2.7375,0.230738669,0.230738669,26.25,31.25,1
6899,3,2458260,5.835,0.23097355,0.23097355,30,21.25,1
6899,3,2458260,5.8025,0.23097355,0.23097355,17.5,21.25,1
6899,3,2458260,0.9125,0.231123381,0.231123381,38.75,15,1
6899,1,2458260,7.26,0.232534839,0.232534839,13.75,16.25,1
6899,2,2458260,7.2575,0.232534839,0.232534839,23.75,23.75,1
6899,2,2458260,5.58375,0.235188784,0.235188784,32.5,13.75,1
6899,4,2458260,5.58125,0.235188784,0.235188784,30,23.75,1
6899,3,2458260,5.5825,0.235188784,0.235188784,32.5,20,1
6899,1,2458260,1.62874,0.235763278,0.235763278,28.75,10,1
6899,2,2458260,1.62625,0.235763278,0.235763278,35,20,1
6899,4,2458260,0.955,0.238778164,0.238778164,35,25,1
6899,3,2458260,0.95251,0.238778164,0.238778164,31.25,26.25,1
6899,2,2458260,3.48625,0.239927321,0.239927321,35,18.75,1
6899,1,2458260,3.48374,0.239927321,0.239927321,10,10,1
6899,3,2458260,3.48125,0.239927321,0.239927321,23.75,32.5,1
6899,3,2458260,5.22625,0.242154999,0.242154999,27.5,27.5,1
6899,3,2458260,8.08124,0.242338944,0.242338944,26.25,25,1
6899,4,2458260,8.08124,0.242338944,0.242338944,20,16.25,1
6899,3,2458260,1.58875,0.242896221,0.242896221,31.25,28.75,1
6899,4,2458260,1.58625,0.242896221,0.242896221,31.25,22.5,1
6899,4,2458260,2.84374,0.243157617,0.243157617,43.75,22.51,1
6899,3,2458260,2.84125,0.243157617,0.243157617,36.25,30,1
6899,4,2458260,0.44749,0.243330356,0.243330356,40,23.75,1
6899,3,2458260,0.45125,0.243330356,0.243330356,40,15,1
6899,2,2458260,2.26874,0.245474737,0.245474737,33.75,16.25,1
6899,3,2458260,1.155,0.246265438,0.246265438,48.75,15,1
6899,1,2458260,2.18875,0.246563716,0.246563716,25,18.75,1
